track_name,track_artist,track_album_name,track_href,uri
Walk,Pantera,Vulgar Display of Power,https://api.spotify.com/v1/tracks/7fcfNW0XxTWlwVlftzfDOR,spotify:track:7fcfNW0XxTWlwVlftzfDOR
Enter Sandman,Metallica,Metallica,https://api.spotify.com/v1/tracks/5sICkBXVmaCQk5aISGR3x1,spotify:track:5sICkBXVmaCQk5aISGR3x1
Hail to the King,Avenged Sevenfold,Hail to the King,https://api.spotify.com/v1/tracks/5anCkDvJ17aznvK5TED5uo,spotify:track:5anCkDvJ17aznvK5TED5uo
Dragula,Rob Zombie,Hellbilly Deluxe,https://api.spotify.com/v1/tracks/6Nm8h73ycDG2saCnZV8poF,spotify:track:6Nm8h73ycDG2saCnZV8poF
"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",The Chronic,https://api.spotify.com/v1/tracks/5Tbpp3OLLClPJF8t1DmrFD,spotify:track:5Tbpp3OLLClPJF8t1DmrFD
Welcome To Jamrock,Damian Marley,Welcome to Jamrock,https://api.spotify.com/v1/tracks/22AbXxQbMdVqEz7xJjhccG,spotify:track:22AbXxQbMdVqEz7xJjhccG
Murder She Wrote,Chaka Demus & Pliers,Tease Me,https://api.spotify.com/v1/tracks/1HGyhNaRUFEDBiVLbvtbL6,spotify:track:1HGyhNaRUFEDBiVLbvtbL6
"Nuthin' But A ""G"" Thang","Dr. Dre, Snoop Dogg",The Chronic,https://api.spotify.com/v1/tracks/5Tbpp3OLLClPJF8t1DmrFD,spotify:track:5Tbpp3OLLClPJF8t1DmrFD
Insane in the Brain,Cypress Hill,Black Sunday,https://api.spotify.com/v1/tracks/1oTHteQbmJw15rPxPVXUTv,spotify:track:1oTHteQbmJw15rPxPVXUTv
N.Y. State of Mind,Nas,Illmatic,https://api.spotify.com/v1/tracks/0trHOzAhNpGCsGBEu7dOJo,spotify:track:0trHOzAhNpGCsGBEu7dOJo
Check Yo Self - Remix,"Ice Cube, Das EFX",Bootlegs And B-Sides,https://api.spotify.com/v1/tracks/3NGT0Td7H4Is1qrlDQJxma,spotify:track:3NGT0Td7H4Is1qrlDQJxma
Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster,"The Notorious B.I.G., Mase, Diddy",Life After Death (2014 Remastered Edition),https://api.spotify.com/v1/tracks/4INDiWSKvqSKDEu7mh8HFz,spotify:track:4INDiWSKvqSKDEu7mh8HFz
Keep Ya Head Up,2Pac,Strictly 4 My N.I.G.G.A.Z...,https://api.spotify.com/v1/tracks/0XRbYXQUymj9SJkrr8YK5B,spotify:track:0XRbYXQUymj9SJkrr8YK5B
You Shook Me All Night Long,AC/DC,Back In Black,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo
Back In Black,AC/DC,Back In Black,https://api.spotify.com/v1/tracks/08mG3Y1vljYA6bvDt4Wqkj,spotify:track:08mG3Y1vljYA6bvDt4Wqkj
You Give Love A Bad Name,Bon Jovi,Slippery When Wet,https://api.spotify.com/v1/tracks/0rmGAIH9LNJewFw7nKzZnc,spotify:track:0rmGAIH9LNJewFw7nKzZnc
Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3
Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,spotify:track:39shmbIHICJ2Wxnk1fPSdz
I Love Rock 'N Roll,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie
Start Me Up - Remastered 2009,The Rolling Stones,Tattoo You (2009 Re-Mastered),https://api.spotify.com/v1/tracks/7HKez549fwJQDzx3zLjHKC,spotify:track:7HKez549fwJQDzx3zLjHKC
Jump - 2015 Remaster,Van Halen,1984 (Remastered),https://api.spotify.com/v1/tracks/7N3PAbqfTjSEU1edb2tY8j,spotify:track:7N3PAbqfTjSEU1edb2tY8j
The Boys Of Summer,Don Henley,Building The Perfect Beast,https://api.spotify.com/v1/tracks/4gvea7UlDkAvsJBPZAd4oB,spotify:track:4gvea7UlDkAvsJBPZAd4oB
I Won't Back Down,Tom Petty,Full Moon Fever,https://api.spotify.com/v1/tracks/7gSQv1OHpkIoAdUiRLdmI6,spotify:track:7gSQv1OHpkIoAdUiRLdmI6
Run To You,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),https://api.spotify.com/v1/tracks/2RWFncSWZEhSRRifqiDNVV,spotify:track:2RWFncSWZEhSRRifqiDNVV
Rock the Casbah - Remastered,The Clash,Combat Rock (Remastered),https://api.spotify.com/v1/tracks/56KqaFSGTb7ifpt16t5Y1N,spotify:track:56KqaFSGTb7ifpt16t5Y1N
Hungry Like the Wolf - 2009 Remaster,Duran Duran,Rio (Collector's Edition),https://api.spotify.com/v1/tracks/39lSeqnyjZJejRuaREfyLL,spotify:track:39lSeqnyjZJejRuaREfyLL
How Soon Is Now? - 2011 Remaster,The Smiths,Hatful of Hollow,https://api.spotify.com/v1/tracks/1YrnDTqvcnUKxAIeXyaEmU,spotify:track:1YrnDTqvcnUKxAIeXyaEmU
Glory Days,Bruce Springsteen,Born In The U.S.A.,https://api.spotify.com/v1/tracks/2Y90nL1ohB4sgYELDs7uNx,spotify:track:2Y90nL1ohB4sgYELDs7uNx
Hit Me With Your Best Shot,Pat Benatar,Crimes Of Passion,https://api.spotify.com/v1/tracks/0vOkmmJEtjuFZDzrQSFzEE,spotify:track:0vOkmmJEtjuFZDzrQSFzEE
Hurts So Good,John Mellencamp,American Fool,https://api.spotify.com/v1/tracks/67eX1ovaHyVPUinMHeUtIM,spotify:track:67eX1ovaHyVPUinMHeUtIM
Hysteria,Def Leppard,Hysteria,https://api.spotify.com/v1/tracks/2PFIZFcGry0po3ZfRZkzKc,spotify:track:2PFIZFcGry0po3ZfRZkzKc
Call Me,Blondie,Call Me,https://api.spotify.com/v1/tracks/7HKxTNVlkHsfMLhigmhC0I,spotify:track:7HKxTNVlkHsfMLhigmhC0I
SPIDER,"GIMS, DYSTINCT",SPIDER,https://api.spotify.com/v1/tracks/2fFTn0f94EopgZyfSGQuyK,spotify:track:2fFTn0f94EopgZyfSGQuyK
Bolide Noir,"Central Cee, JRK 19",Bolide Noir,https://api.spotify.com/v1/tracks/14DLZ9FaTofhnXBiV38axE,spotify:track:14DLZ9FaTofhnXBiV38axE
ABCD,NAYEON,,https://api.spotify.com/v1/tracks/0V2passWyAXnON67kfAj7y,spotify:track:0V2passWyAXnON67kfAj7y
Rockstar,LISA,Rockstar,https://api.spotify.com/v1/tracks/6vvPecFTmWxDfEJ6cYT1wa,spotify:track:6vvPecFTmWxDfEJ6cYT1wa
Small girl (feat. D.O.),"Lee Young Ji, D.O.",16 Fantasy,https://api.spotify.com/v1/tracks/1AtFSBJibfaqfiOByQCwZ5,spotify:track:1AtFSBJibfaqfiOByQCwZ5
SPOT!,"ZICO, JENNIE",SPOT!,https://api.spotify.com/v1/tracks/1SS0WlKhJewviwEDZ6dWj0,spotify:track:1SS0WlKhJewviwEDZ6dWj0
How Sweet,NewJeans,How Sweet,https://api.spotify.com/v1/tracks/38tXZcL1gZRfbqfOG0VMTH,spotify:track:38tXZcL1gZRfbqfOG0VMTH
APT.,"ROSÉ, Bruno Mars",APT.,https://api.spotify.com/v1/tracks/5vNRhkKd0yEAg8suGBpjeY,spotify:track:5vNRhkKd0yEAg8suGBpjeY
Who,Jimin,MUSE,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU
Taste,Sabrina Carpenter,Short n' Sweet,https://api.spotify.com/v1/tracks/5G2f63n7IPVPPjfNIGih7Q,spotify:track:5G2f63n7IPVPPjfNIGih7Q
Espresso,Sabrina Carpenter,Short n' Sweet,https://api.spotify.com/v1/tracks/2HRqTpkrJO5ggZyyK6NPWz,spotify:track:2HRqTpkrJO5ggZyyK6NPWz
Timeless (with Playboi Carti),"The Weeknd, Playboi Carti",Timeless,https://api.spotify.com/v1/tracks/1Es7AUAhQvapIcoh3qMKDL,spotify:track:1Es7AUAhQvapIcoh3qMKDL
"Good Luck, Babe!",Chappell Roan,"Good Luck, Babe!",https://api.spotify.com/v1/tracks/0WbMK4wrZ1wFSty9F7FCgu,spotify:track:0WbMK4wrZ1wFSty9F7FCgu
Last Christmas - Single Version,Wham!,The Singles: Echoes from the Edge of Heaven,https://api.spotify.com/v1/tracks/06qMRF18gwbOYYbnP2du6i,spotify:track:06qMRF18gwbOYYbnP2du6i
The Emptiness Machine,Linkin Park,From Zero,https://api.spotify.com/v1/tracks/1EDPVGbyPKJPeGqATwXZvN,spotify:track:1EDPVGbyPKJPeGqATwXZvN
That's What I Like,Bruno Mars,24K Magic,https://api.spotify.com/v1/tracks/0KKkJNfGyhkQ5aFogxQAPU,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh
Bed Chem,Sabrina Carpenter,Short n' Sweet,https://api.spotify.com/v1/tracks/1UHS8Rf6h5Ar3CDWRd3wjF,spotify:track:1UHS8Rf6h5Ar3CDWRd3wjF
Too Sweet,Hozier,Unreal Unearth: Unaired,https://api.spotify.com/v1/tracks/19XpFsce28aByvCC4g89tJ,spotify:track:19XpFsce28aByvCC4g89tJ
Juno,Sabrina Carpenter,Short n' Sweet,https://api.spotify.com/v1/tracks/21B4gaTWnTkuSh77iWEXdS,spotify:track:21B4gaTWnTkuSh77iWEXdS
BUBALU,"Feid, Rema",BUBALU,https://api.spotify.com/v1/tracks/36FTXlmbiV2diZdZukzLDm,spotify:track:36FTXlmbiV2diZdZukzLDm
Tan Bonita,Piso 21,El Amor En Los Tiempos Del Perreo,https://api.spotify.com/v1/tracks/6mm3K0yWp6uzfOMuipM9Zh,spotify:track:6mm3K0yWp6uzfOMuipM9Zh
Cómo Te Atreves,Morat,Sobre El Amor Y Sus Efectos Secundarios,https://api.spotify.com/v1/tracks/7M6CFruBrM5x7u0lTMtm6r,spotify:track:7M6CFruBrM5x7u0lTMtm6r
Tacones Rojos,Sebastian Yatra,Tacones Rojos,https://api.spotify.com/v1/tracks/0Be7sopyKMv8Y8npsUkax2,spotify:track:0Be7sopyKMv8Y8npsUkax2
Yo No Soy Celoso,Bad Bunny,Un Verano Sin Ti,https://api.spotify.com/v1/tracks/5kVZxyMY1gfdCLiChsfjn1,spotify:track:5kVZxyMY1gfdCLiChsfjn1
Un Coco,Bad Bunny,Un Verano Sin Ti,https://api.spotify.com/v1/tracks/6VrQTLzzuyGIYjUDe4kAZk,spotify:track:6VrQTLzzuyGIYjUDe4kAZk
DESPECHÁ,ROSALÍA,DESPECHÁ,https://api.spotify.com/v1/tracks/5ildQOEKmJuWGl2vRkFdYc,spotify:track:5ildQOEKmJuWGl2vRkFdYc
Mood (feat. iann dior),"24kGoldn, iann dior",El Dorado,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,spotify:track:4jPy3l0RUwlUI9T5XHBW2m
Stand By Me (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",Almost Healed,https://api.spotify.com/v1/tracks/1fXnu2HzxbDtoyvFPWG3Bw,spotify:track:1fXnu2HzxbDtoyvFPWG3Bw
1400 / 999 Freestyle (feat. Juice WRLD),"Trippie Redd, Juice WRLD",A Love Letter To You 3,https://api.spotify.com/v1/tracks/0axBgt9y0GvMCLuRl2xBKG,spotify:track:0axBgt9y0GvMCLuRl2xBKG
BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),https://api.spotify.com/v1/tracks/7iabz12vAuVQYyekFIWJxD,spotify:track:7iabz12vAuVQYyekFIWJxD
OZEBA,Rema,HEIS,https://api.spotify.com/v1/tracks/7ySC0IjVS1PMEdsZOvsUK2,spotify:track:7ySC0IjVS1PMEdsZOvsUK2
Fi Kan We Kan,"Bnxn, Rema",Fi Kan We Kan,https://api.spotify.com/v1/tracks/771KDfpsOtJPQmocQpMdkR,spotify:track:771KDfpsOtJPQmocQpMdkR
Kese (Dance),Wizkid,Kese (Dance),https://api.spotify.com/v1/tracks/27durTCg4qj3qAbKsSVNX4,spotify:track:27durTCg4qj3qAbKsSVNX4
End of Beginning,Djo,DECIDE,https://api.spotify.com/v1/tracks/3qhlB30KknSejmIvZZLjOD,spotify:track:3qhlB30KknSejmIvZZLjOD
Nonsense,Sabrina Carpenter,emails i can't send,https://api.spotify.com/v1/tracks/6dgUya35uo964z7GZXM07g,spotify:track:6dgUya35uo964z7GZXM07g
Maps,Maroon 5,V,https://api.spotify.com/v1/tracks/4gbVRS8gloEluzf0GzDOFc,spotify:track:4gbVRS8gloEluzf0GzDOFc
Stitches,Shawn Mendes,Handwritten,https://api.spotify.com/v1/tracks/5jsw9uXEGuKyJzs0boZ1bT,spotify:track:5jsw9uXEGuKyJzs0boZ1bT
Dance The Night - From Barbie The Album,Dua Lipa,Dance The Night (From Barbie The Album),https://api.spotify.com/v1/tracks/1vYXt7VSjH9JIM5oRRo7vA,spotify:track:1vYXt7VSjH9JIM5oRRo7vA
I Ain't Worried,OneRepublic,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",https://api.spotify.com/v1/tracks/4h9wh7iOZ0GGn8QVp4RAOB,spotify:track:4h9wh7iOZ0GGn8QVp4RAOB
This Love,Maroon 5,Songs About Jane: 10th Anniversary Edition,https://api.spotify.com/v1/tracks/6ECp64rv50XVz93WvxXMGF,spotify:track:6ECp64rv50XVz93WvxXMGF
Cold Heart - PNAU Remix,"Elton John, Dua Lipa, PNAU",Cold Heart (PNAU Remix),https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz
Lil Boo Thang,Paul Russell,Lil Boo Thang,https://api.spotify.com/v1/tracks/0cVyQfDyRnMJ0V3rjjdlU3,spotify:track:0cVyQfDyRnMJ0V3rjjdlU3
Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",Leave Before You Love Me,https://api.spotify.com/v1/tracks/4qu63nuBpdn0qHUHuObEj1,spotify:track:4qu63nuBpdn0qHUHuObEj1
Best Day Of My Life,American Authors,"Oh, What A Life",https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP
Sugar,Maroon 5,V,https://api.spotify.com/v1/tracks/2iuZJX9X9P0GKaE93xcPjk,spotify:track:2iuZJX9X9P0GKaE93xcPjk
Señorita,"Shawn Mendes, Camila Cabello",Señorita,https://api.spotify.com/v1/tracks/0TK2YIli7K1leLovkQiNik,spotify:track:0TK2YIli7K1leLovkQiNik
You Know I'm No Good,Amy Winehouse,Back To Black (Deluxe Edition),https://api.spotify.com/v1/tracks/0DMRKqrpd0QO4RWiEdMib0,spotify:track:0DMRKqrpd0QO4RWiEdMib0
Someone To You,BANNERS,Where The Shadow Ends,https://api.spotify.com/v1/tracks/2f0pn9DkEJwAzXApnFh5cr,spotify:track:2f0pn9DkEJwAzXApnFh5cr
Teenage Dream,Katy Perry,Teenage Dream,https://api.spotify.com/v1/tracks/5jzKL4BDMClWqRguW5qZvh,spotify:track:5jzKL4BDMClWqRguW5qZvh
We Are Young (feat. Janelle Monáe),"fun., Janelle Monáe",Some Nights,https://api.spotify.com/v1/tracks/7a86XRg84qjasly9f6bPSD,spotify:track:7a86XRg84qjasly9f6bPSD
Part Of Me,Katy Perry,Teenage Dream: The Complete Confection,https://api.spotify.com/v1/tracks/6yARPLK0PV4heEyh7pVMGz,spotify:track:6yARPLK0PV4heEyh7pVMGz
Locked out of Heaven,Bruno Mars,Unorthodox Jukebox,https://api.spotify.com/v1/tracks/3w3y8KPTfNeOKPiqUTakBh,spotify:track:3w3y8KPTfNeOKPiqUTakBh
Without Me,Eminem,The Eminem Show,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk
Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer",Planet Pit (Deluxe Version),https://api.spotify.com/v1/tracks/4QNpBfC0zvjKqPJcyqBy9W,spotify:track:4QNpBfC0zvjKqPJcyqBy9W
Take on Me,a-ha,Hunting High and Low,https://api.spotify.com/v1/tracks/2WfaOiMkCvy7F5fcp2zZ8L,spotify:track:2WfaOiMkCvy7F5fcp2zZ8L
Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean","Oral Fixation, Vol. 2 (Expanded Edition)",https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V
Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris",Confessions (Expanded Edition),https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX
Shut Up and Dance,WALK THE MOON,TALKING IS HARD,https://api.spotify.com/v1/tracks/4kbj5MwxO1bq9wjT5g9HaA,spotify:track:4kbj5MwxO1bq9wjT5g9HaA
Livin' On A Prayer,Bon Jovi,Slippery When Wet,https://api.spotify.com/v1/tracks/37ZJ0p5Jm13JPevGcx4SkF,spotify:track:37ZJ0p5Jm13JPevGcx4SkF
Wake Me Up,Avicii,True,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2
Toxic,Britney Spears,In The Zone,https://api.spotify.com/v1/tracks/6I9VzXrHxO9rA9A5euc8Ak,spotify:track:6I9VzXrHxO9rA9A5euc8Ak
Sweet Dreams (Are Made of This) - 2005 Remaster,"Eurythmics, Annie Lennox, Dave Stewart",Sweet Dreams (Are Made Of This),https://api.spotify.com/v1/tracks/1TfqLAPs4K3s2rJMoCokcS,spotify:track:1TfqLAPs4K3s2rJMoCokcS
TiK ToK,Kesha,Animal (Expanded Edition),https://api.spotify.com/v1/tracks/0HPD5WQqrq7wPWR7P7Dw1i,spotify:track:0HPD5WQqrq7wPWR7P7Dw1i
Dancing Queen,ABBA,Arrival,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,spotify:track:0GjEhVFGZW8afUYGChu3Rr
The Way I Are,"Timbaland, Keri Hilson, D.O.E.",Shock Value,https://api.spotify.com/v1/tracks/2bLqfJjuC5syrsgDsZfGmn,spotify:track:2bLqfJjuC5syrsgDsZfGmn
Timber,"Pitbull, Kesha",Global Warming: Meltdown (Deluxe Version),https://api.spotify.com/v1/tracks/3cHyrEgdyYRjgJKSOiOtcS,spotify:track:3cHyrEgdyYRjgJKSOiOtcS
The Nights,Avicii,The Days / Nights,https://api.spotify.com/v1/tracks/0ct6r3EGTcMLPtrXHDvVjc,spotify:track:0ct6r3EGTcMLPtrXHDvVjc
DJ Got Us Fallin' In Love (feat. Pitbull),"USHER, Pitbull",Raymond v Raymond (Expanded Edition),https://api.spotify.com/v1/tracks/4356Typ82hUiFAynbLYbPn,spotify:track:4356Typ82hUiFAynbLYbPn
...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
Poker Face,Lady Gaga,The Fame,https://api.spotify.com/v1/tracks/1QV6tiMFM6fSOKOGLMHYYg,spotify:track:1QV6tiMFM6fSOKOGLMHYYg
Time of Our Lives,"Pitbull, Ne-Yo",Globalization,https://api.spotify.com/v1/tracks/2bJvI42r8EF3wxjOuDav4r,spotify:track:2bJvI42r8EF3wxjOuDav4r
Summer,Calvin Harris,Motion,https://api.spotify.com/v1/tracks/6YUTL4dYpB9xZO5qExPf05,spotify:track:6YUTL4dYpB9xZO5qExPf05
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,Whitney,https://api.spotify.com/v1/tracks/2tUBqZG2AbRi7Q0BIrVrEj,spotify:track:2tUBqZG2AbRi7Q0BIrVrEj
24K Magic,Bruno Mars,24K Magic,https://api.spotify.com/v1/tracks/6b8Be6ljOzmkOmFslEb23P,spotify:track:6b8Be6ljOzmkOmFslEb23P
Girls Just Want to Have Fun,Cyndi Lauper,She's So Unusual,https://api.spotify.com/v1/tracks/4y1LsJpmMti1PfRQV9AWWe,spotify:track:4y1LsJpmMti1PfRQV9AWWe
Summer Of '69,Bryan Adams,Reckless (30th Anniversary / Deluxe Edition),https://api.spotify.com/v1/tracks/0GONea6G2XdnHWjNZd6zt3,spotify:track:0GONea6G2XdnHWjNZd6zt3
Stereo Hearts (feat. Adam Levine),"Gym Class Heroes, Adam Levine",The Papercut Chronicles II,https://api.spotify.com/v1/tracks/0qOnSQQF0yzuPWsXrQ9paz,spotify:track:0qOnSQQF0yzuPWsXrQ9paz
Call Me Maybe,Carly Rae Jepsen,Kiss,https://api.spotify.com/v1/tracks/20I6sIOMTCkB6w7ryavxtO,spotify:track:20I6sIOMTCkB6w7ryavxtO
SexyBack (feat. Timbaland),"Justin Timberlake, Timbaland",FutureSex/LoveSounds,https://api.spotify.com/v1/tracks/0O45fw2L5vsWpdsOdXwNAR,spotify:track:0O45fw2L5vsWpdsOdXwNAR
I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],https://api.spotify.com/v1/tracks/4kLLWz7srcuLKA7Et40PQR,spotify:track:4kLLWz7srcuLKA7Et40PQR
Wannabe,Spice Girls,Spice,https://api.spotify.com/v1/tracks/1Je1IMUlBXcx1Fz0WE7oPT,spotify:track:1Je1IMUlBXcx1Fz0WE7oPT
"Moves Like Jagger - Studio Recording From ""The Voice"" Performance","Maroon 5, Christina Aguilera",Hands All Over (Revised International Standard version),https://api.spotify.com/v1/tracks/7pYfyrMNPn3wtoCyqcTVoI,spotify:track:7pYfyrMNPn3wtoCyqcTVoI
Oops!...I Did It Again,Britney Spears,Oops!... I Did It Again,https://api.spotify.com/v1/tracks/6naxalmIoLFWR0siv8dnQQ,spotify:track:6naxalmIoLFWR0siv8dnQQ
Just Dance,"Lady Gaga, Colby O'Donis",The Fame,https://api.spotify.com/v1/tracks/1dzQoRqT5ucxXVaAhTcT0J,spotify:track:1dzQoRqT5ucxXVaAhTcT0J
Candy Shop,"50 Cent, Olivia",The Massacre,https://api.spotify.com/v1/tracks/5D2mYZuzcgjpchVY1pmTPh,spotify:track:5D2mYZuzcgjpchVY1pmTPh
Sugar (feat. Francesco Yates),"Robin Schulz, Francesco Yates",Sugar,https://api.spotify.com/v1/tracks/5tf1VVWniHgryyumXyJM7w,spotify:track:5tf1VVWniHgryyumXyJM7w
Rock Your Body,Justin Timberlake,Justified,https://api.spotify.com/v1/tracks/1AWQoqb9bSvzTjaLralEkT,spotify:track:1AWQoqb9bSvzTjaLralEkT
Disturbia,Rihanna,Good Girl Gone Bad: Reloaded,https://api.spotify.com/v1/tracks/2VOomzT6VavJOGBeySqaMc,spotify:track:2VOomzT6VavJOGBeySqaMc
Don't Go Breaking My Heart,"Elton John, Kiki Dee",Rock Of The Westies,https://api.spotify.com/v1/tracks/7HW5WIw7ZgZORCzUxv5gW5,spotify:track:7HW5WIw7ZgZORCzUxv5gW5
Can't Get You out of My Head,Kylie Minogue,Fever,https://api.spotify.com/v1/tracks/3E7ZwUMJFqpsDOJzEkBrQ7,spotify:track:3E7ZwUMJFqpsDOJzEkBrQ7
Temperature,Sean Paul,The Trinity,https://api.spotify.com/v1/tracks/0k2GOhqsrxDTAbFFSdNJjT,spotify:track:0k2GOhqsrxDTAbFFSdNJjT
On The Floor,"Jennifer Lopez, Pitbull",Love?,https://api.spotify.com/v1/tracks/3C0nOe05EIt1390bVABLyN,spotify:track:3C0nOe05EIt1390bVABLyN
9 to 5,Dolly Parton,9 To 5 And Odd Jobs,https://api.spotify.com/v1/tracks/4w3tQBXhn5345eUXDGBWZG,spotify:track:4w3tQBXhn5345eUXDGBWZG
Family Affair,Mary J. Blige,No More Drama,https://api.spotify.com/v1/tracks/3aw9iWUQ3VrPQltgwvN9Xu,spotify:track:3aw9iWUQ3VrPQltgwvN9Xu
Shake It Off,Taylor Swift,1989 (Deluxe),https://api.spotify.com/v1/tracks/0cqRj7pUJDkTCEsJkx8snD,spotify:track:0cqRj7pUJDkTCEsJkx8snD
Lady - Hear Me Tonight,Modjo,Modjo (Remastered),https://api.spotify.com/v1/tracks/49X0LAl6faAusYq02PRAY6,spotify:track:49X0LAl6faAusYq02PRAY6
All That She Wants,Ace of Base,The Sign,https://api.spotify.com/v1/tracks/6kWJvPfC4DgUpRsXKNa9z9,spotify:track:6kWJvPfC4DgUpRsXKNa9z9
Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],"Daft Punk, Pharrell Williams, Nile Rodgers",Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],https://api.spotify.com/v1/tracks/2Foc5Q5nqNiosCNqttzHof,spotify:track:2Foc5Q5nqNiosCNqttzHof
Billie Jean,Michael Jackson,Thriller 25 Super Deluxe Edition,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,spotify:track:5ChkMS8OtdzJeqyybCc9R5
I Love Rock 'N Roll,Joan Jett & the Blackhearts,I Love Rock 'N' Roll (Expanded Edition),https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie
Crazy In Love (feat. Jay-Z),"Beyoncé, JAY-Z",Dangerously In Love,https://api.spotify.com/v1/tracks/5IVuqXILoxVWvWEPm82Jxr,spotify:track:5IVuqXILoxVWvWEPm82Jxr
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",The Heist,https://api.spotify.com/v1/tracks/3bidbhpOYeV4knp8AIu8Xn,spotify:track:3bidbhpOYeV4knp8AIu8Xn
Starships,Nicki Minaj,Pink Friday: Roman Reloaded The Re-Up (Explicit Version),https://api.spotify.com/v1/tracks/2EBCVPNAG46nbgs6jXPGvv,spotify:track:2EBCVPNAG46nbgs6jXPGvv
Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,https://api.spotify.com/v1/tracks/05wIrZSwuaVWhcv5FfqeH0,spotify:track:05wIrZSwuaVWhcv5FfqeH0
International Love (feat. Chris Brown),"Pitbull, Chris Brown",Planet Pit (Deluxe Version),https://api.spotify.com/v1/tracks/62zFEHfAYl5kdHYOivj4BC,spotify:track:62zFEHfAYl5kdHYOivj4BC
Mamma Mia,ABBA,Abba,https://api.spotify.com/v1/tracks/2TxCwUlqaOH3TIyJqGgR91,spotify:track:2TxCwUlqaOH3TIyJqGgR91
Don't You Want Me,The Human League,Dare!,https://api.spotify.com/v1/tracks/3L7RtEcu1Hw3OXrpnthngx,spotify:track:3L7RtEcu1Hw3OXrpnthngx
"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",https://api.spotify.com/v1/tracks/6JV2JOEocMgcZxYSZelKcc,spotify:track:6JV2JOEocMgcZxYSZelKcc
